zip,work_outside_home,Commute,beh_read,beh_type,beh_handheld,beh_handfree,beh_app,acc_handheld,acc_handfree,acc_read,acc_type,acc_app,threat_talk,threat_type,threat_aggressive,threat_spdfwy,threat_spdres,threat_lights,threat_asleep,threat_alcohol,threat_cannabis,threat_app,legal_addgps,legal_gps1819,legal_handheld,legal_handheldstop,legal_handheldspkr,legal_911,legal_camera,legal_music1819,legal_readstop,legal_typestop,legal_handfree,legal_app1819,legal_video,will30_handheld,will30_type,will30_app,willever_tixtalk,willever_tixtext,willever_crashtalk,willever_crashtext,stop_family,stop_friends,stop_pass,stop_bt,stop_tix124,stop_tix240,stop_ins,stop_work,stop_app,stop_block,stop_crash,stop_kill,stop_none,Gender,Age,agegrp1,Race,Education,Income,drive30days,Urbanicity,weight,Language,legal_gps2122,legal_music2122,legal_app2122,year,month,day
98199,2,,5,5,5,5,5,4,2,4,4,5,2,2,1,2,1,1,1,1,1,2,2,,2,2,2,3,2,,2,2,2,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,80,5,3,1,3,3,1,1.170239454,2,2,2,2,2022,4,13
98059,1,1,1,4,3,5,3,2,3,3,3,2,3,3,1,1,2,1,1,1,1,5,1,,3,1,2,3,1,,2,2,1,,1,4,3,2,4,4,4,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,22,2,1,1,2,1,2,0.330536883,1,2,1,1,2022,4,13
98032,1,1,6,5,5,6,5,4,2,2,4,4,1,1,1,2,1,1,1,1,1,1,2,,2,3,3,1,3,,1,3,1,,2,4,4,4,4,4,2,2,2,2,2,1,2,2,2,2,1,2,1,1,2,1,56,4,3,1,2,1,2,1.225970318,1,2,2,2,2022,4,13
98003,2,,3,3,3,2,3,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,3,1,2,3,,3,3,1,,2,3,4,3,4,4,4,4,1,2,1,1,1,1,1,2,1,2,1,1,2,2,42,3,3,1,2,1,2,1.068494654,1,2,3,2,2022,4,13
98027,1,1,3,3,3,2,3,3,2,4,4,3,2,1,1,2,1,1,1,1,1,2,2,,1,3,2,3,3,,3,3,1,,2,3,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,2,1,1,2,2,22,2,3,2,1,1,2,0.53161448,1,1,2,2,2022,4,13
98002,1,1,5,5,5,5,5,4,4,4,4,4,1,1,1,3,1,1,1,1,1,5,2,,2,3,2,1,3,,3,3,1,,3,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,1,1,2,2,53,4,3,1,1,1,3,0.94980724,1,2,2,2,2022,4,13
98133,2,,5,5,5,5,5,4,4,4,5,5,1,1,2,2,1,1,1,1,1,1,1,,2,2,2,2,3,,2,2,1,,2,2,4,4,4,4,1,1,1,1,1,2,1,1,2,1,2,2,1,1,2,2,73,5,5,2,1,2,2,1.352366839,1,2,2,2,2022,4,13
98146,1,1,4,6,5,5,5,3,1,3,3,3,3,2,2,2,2,2,1,1,3,2,2,,2,2,1,1,3,,2,2,1,,2,4,4,4,4,4,4,4,1,2,1,1,2,2,1,2,2,2,2,2,2,2,31,2,3,1,1,1,2,0.801497744,1,1,2,2,2022,4,13
98101,2,,1,1,1,1,1,2,3,4,3,3,2,1,1,2,1,1,1,1,1,2,3,,1,1,1,3,1,,1,1,1,,2,1,3,2,2,3,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,23,2,4,3,2,1,1,0.574886594,1,3,1,1,2022,4,13
98042,2,,5,5,5,5,5,3,2,3,4,4,2,1,2,2,1,1,1,1,1,1,2,,2,2,3,3,3,,2,2,1,,2,4,4,4,3,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,61,4,3,2,3,1,2,1.046560028,1,3,2,2,2022,4,13
98391,2,,5,4,3,2,5,4,2,4,4,4,2,1,1,1,1,1,1,1,1,1,2,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,70,5,3,2,2,1,3,0.681847766,1,3,3,2,2022,4,13
98008,2,,1,2,2,3,2,2,1,2,3,2,3,2,2,3,2,2,1,1,1,5,3,,2,2,2,3,2,,2,2,3,,2,3,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,42,3,1,3,3,1,2,1.025627154,1,3,3,3,2022,4,13
98019,1,1,3,3,3,1,5,3,1,3,4,3,2,1,1,2,1,1,1,1,1,1,3,,2,2,2,1,2,,2,2,2,,2,3,3,3,4,4,4,4,1,1,1,1,1,1,1,2,1,1,1,1,2,2,18,2,1,1,1,1,2,0.241382987,1,3,2,2,2022,4,13
98092,2,,3,5,5,3,5,4,3,4,4,4,2,1,1,1,1,1,1,1,1,1,2,,2,3,2,3,3,,3,3,1,,2,4,4,4,3,4,4,4,1,1,1,1,1,1,1,1,2,2,1,1,2,1,74,5,7,2,2,1,2,0.967963331,1,2,3,3,2022,4,13
98106,2,,4,5,4,4,4,2,2,3,3,2,3,2,2,1,1,1,1,1,1,3,1,,1,1,1,1,1,,1,1,1,,2,3,4,3,4,4,4,4,2,2,2,2,1,1,1,2,1,1,1,1,2,1,22,2,1,1,1,1,2,0.330536883,1,1,3,1,2022,4,13
98144,1,1,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,1,2,1,1,,1,1,1,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,2,2,1,1,2,2,49,3,4,3,1,1,2,0.847862795,1,2,2,2,2022,4,13
98146,1,1,5,5,4,2,1,2,2,4,4,3,2,2,1,1,1,1,1,1,3,2,2,,2,1,2,1,3,,1,1,1,,3,3,3,3,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,50,4,2,3,1,1,1,1.191578882,1,1,3,2,2022,4,13
98103,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,2,2,2,2,2,1,67,5,3,3,1,2,1,0.635468229,1,2,2,2,2022,4,13
98101,2,,1,5,5,5,5,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,1,2,,1,1,2,,2,4,4,4,4,4,4,4,1,1,1,2,2,2,2,2,2,2,2,2,2,2,24,2,3,1,5,1,3,0.778435489,1,1,2,2,2022,4,13
98177,1,1,3,3,3,2,2,3,1,2,3,1,2,2,1,2,1,1,1,1,1,3,1,,2,3,1,3,1,,1,1,1,,2,3,3,2,2,3,2,2,1,2,1,1,1,1,2,2,1,2,1,1,2,2,47,3,4,3,4,1,2,1.165811343,1,1,3,2,2022,4,13
98072,2,,5,5,5,5,3,4,1,4,4,4,3,2,2,3,2,2,1,1,1,2,1,,3,3,3,1,3,,1,1,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,17,1,1,2,3,1,2,0.282165632,1,1,2,2,2022,4,13
98008,1,1,5,5,5,5,5,4,5,4,4,4,1,1,1,1,1,1,1,1,1,1,1,,2,2,2,2,3,,3,3,1,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,1,1,1,1,2,1,49,3,3,1,1,2,2,1.518527812,1,2,2,2,2022,4,13
98002,2,,5,5,3,3,5,3,2,3,4,4,2,1,1,2,1,1,1,1,1,1,2,,2,2,2,2,2,,3,3,1,,2,3,4,4,4,4,4,4,2,2,2,1,2,1,2,2,1,1,1,1,2,2,52,4,3,3,1,1,2,0.852509913,1,2,2,2,2022,4,13
98105,1,2,5,5,5,5,5,4,4,4,4,4,2,1,1,1,1,1,1,1,1,1,2,,2,2,1,1,2,,2,2,2,,2,4,4,4,4,4,4,4,2,2,2,2,1,1,2,2,2,1,2,2,2,2,21,2,1,1,1,2,3,0.241382987,1,1,2,2,2022,4,13
98008,1,3,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,1,2,1,1,,1,1,2,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,2,2,1,1,1,2,1,78,5,3,4,2,1,2,0.907665274,1,2,2,2,2022,4,13
98030,1,1,2,2,3,2,4,2,1,5,2,2,2,1,1,1,1,1,1,1,1,2,2,,2,2,2,1,1,,3,3,1,,2,1,2,3,3,3,3,3,1,1,2,1,1,1,2,2,2,2,1,1,2,1,19,2,2,2,3,1,2,0.653640888,1,1,2,2,2022,4,13
98168,2,,5,5,5,4,5,4,3,4,4,4,4,1,2,2,1,1,1,1,1,2,1,,2,2,3,3,2,,2,2,2,,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,2,48,3,3,3,1,1,1,0.852509913,1,2,2,2,2022,4,13
98092,2,,5,5,5,5,5,2,2,4,4,4,2,4,1,3,1,1,2,1,2,4,2,,1,1,3,1,2,,1,1,1,,2,4,4,4,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2,48,3,3,3,1,2,1,0.852509913,1,1,2,2,2022,4,13
98042,1,1,3,3,1,1,5,4,2,4,4,4,2,1,1,1,1,1,1,1,1,1,2,,2,2,1,1,2,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,1,2,2,2,2,2,30,2,6,3,4,2,1,1.624938507,1,2,2,2,2022,4,13
98003,1,1,4,5,3,3,5,3,2,4,4,2,1,1,1,1,1,1,1,1,2,3,2,,1,2,2,3,2,,3,2,1,,2,4,4,4,4,4,4,4,1,1,1,2,2,1,2,2,2,2,2,2,2,2,18,2,1,1,2,1,2,0.241382987,1,2,2,3,2022,4,13
98002,1,1,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,3,2,3,3,,1,3,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,66,5,3,1,2,1,2,0.707994494,1,2,2,2,2022,4,13
98006,2,,5,5,5,5,5,4,3,4,4,4,1,1,1,2,1,1,1,1,1,2,2,,2,2,2,1,3,,3,3,1,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,2,2,1,1,2,2,39,3,3,4,1,1,2,0.833947047,1,3,2,3,2022,4,13
98065,1,1,5,5,4,3,5,4,3,4,4,4,2,2,1,1,1,1,1,1,2,2,2,,2,3,3,1,3,,3,3,1,,2,4,4,4,4,2,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,70,5,3,3,2,1,2,0.896142779,1,2,3,2,2022,4,13
98055,2,,5,5,5,3,1,4,1,4,4,4,2,1,1,2,1,1,1,1,2,2,2,,2,3,3,1,3,,3,3,1,,2,4,4,4,4,3,4,4,1,1,1,1,1,1,1,2,2,1,1,1,2,1,46,3,3,2,4,1,2,1.425934653,1,3,3,2,2022,4,13
98107,1,1,6,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,3,,2,2,2,1,2,,2,2,3,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,2,1,1,1,2,2,22,2,3,2,2,1,1,0.6645181,1,3,2,3,2022,4,13
98001,1,6,5,5,5,3,5,4,1,4,4,4,1,1,3,2,1,1,1,1,1,1,2,,2,2,2,2,2,,2,2,1,,2,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,70,5,3,3,5,1,2,0.794335286,1,2,2,2,2022,4,13
98391,1,1,5,5,5,4,5,1,2,4,4,4,1,1,1,2,1,1,1,1,1,1,2,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,54,4,6,4,4,1,2,1.013748994,1,2,2,2,2022,4,13
98168,1,1,3,3,3,2,2,2,3,3,4,2,2,1,2,2,2,1,1,1,1,1,3,,2,2,3,3,2,,3,2,1,,2,4,4,4,4,3,4,4,2,2,2,2,2,2,2,2,2,2,2,1,2,2,38,3,6,4,4,1,1,1.061931723,1,3,3,2,2022,4,13
98144,1,1,3,3,2,1,3,3,1,4,4,3,2,1,1,1,1,1,1,1,2,1,3,,2,1,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,1,53,4,8,3,2,1,2,2.209938454,1,3,2,3,2022,4,13
98059,2,,4,5,5,5,5,4,3,3,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,1,3,,2,2,2,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,73,5,3,2,3,1,2,0.681847766,1,3,2,2,2022,4,13
98146,1,1,3,5,3,3,3,2,2,4,4,4,2,1,1,2,1,1,1,1,1,4,2,,2,2,2,2,1,,1,2,2,,2,1,4,4,3,4,3,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,55,4,3,3,4,1,2,1.513026783,1,2,2,2,2022,4,13
98003,1,1,5,5,5,5,5,4,1,4,4,4,1,1,1,2,1,1,1,1,1,1,2,,2,2,2,3,3,,2,2,1,,2,3,4,4,4,4,4,4,2,2,2,1,1,1,1,2,2,2,1,1,2,2,50,4,3,3,4,1,2,1.172201131,1,3,3,2,2022,4,13
98148,1,1,5,5,5,3,5,4,2,4,4,4,2,1,1,2,1,1,1,1,1,1,2,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,2,2,1,1,2,1,50,4,3,2,4,1,2,1.425934653,1,1,2,2,2022,4,13
98146,2,,5,5,5,4,5,4,3,4,4,4,1,1,1,1,1,1,1,1,2,1,2,,2,2,2,1,1,,1,1,1,,1,4,4,4,4,4,4,4,2,2,2,2,1,1,1,1,1,1,1,1,2,1,65,5,3,3,2,1,2,0.794335286,1,2,2,1,2022,4,13
98106,1,1,1,1,1,3,1,1,1,3,4,1,2,1,1,1,1,1,1,1,2,4,2,,2,1,1,1,1,,1,2,1,,2,1,2,1,4,4,1,1,1,1,1,2,1,1,1,2,2,1,1,1,2,2,21,2,3,3,1,1,1,0.698693317,1,2,2,2,2022,4,13
98092,2,,3,5,5,2,5,3,2,3,4,3,2,1,1,1,1,1,1,1,2,1,3,,2,2,2,2,2,,2,2,2,,2,4,4,4,4,4,4,4,1,2,2,1,2,2,2,1,2,2,2,2,2,2,31,2,1,2,2,1,3,0.438416333,1,2,2,2,2022,4,13
98034,2,,5,5,5,3,2,4,2,4,4,2,1,1,1,2,2,1,1,1,1,3,3,,3,3,1,1,2,,3,3,3,,3,3,4,2,4,4,4,4,2,2,2,2,1,1,2,2,2,2,2,2,2,2,19,2,2,1,1,2,3,0.605242912,1,1,3,3,2022,4,13
98102,1,1,2,3,2,2,2,1,3,3,2,1,4,3,2,3,2,5,4,4,2,3,2,,1,2,2,3,2,,2,2,2,,2,2,4,1,4,3,4,4,2,2,2,1,2,2,2,1,2,2,2,2,2,2,40,3,3,4,3,1,1,1.042433808,1,2,1,2,2022,4,13
98101,1,1,1,1,1,1,1,1,2,1,2,1,2,2,2,2,2,5,4,4,4,2,1,,2,2,2,2,2,,2,2,2,,2,4,2,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,1,27,2,1,4,5,1,1,0.758109438,2,1,1,2,2022,4,13
98198,1,1,2,3,5,1,3,3,1,3,3,3,2,2,1,1,1,1,1,2,1,2,2,,2,2,2,1,2,,2,2,1,,2,4,3,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,2,35,3,5,1,4,1,2,0.989527288,1,3,2,2,2022,4,13
98092,2,,3,6,5,5,5,3,3,3,4,4,1,1,1,1,1,1,1,1,2,2,3,,3,3,3,1,3,,3,3,3,,2,4,4,4,4,4,4,4,2,2,2,1,2,2,1,2,2,2,1,1,2,1,78,5,3,3,2,1,2,1.043815065,1,3,3,3,2022,4,13
98004,1,6,5,5,5,5,2,4,2,4,4,2,1,1,1,1,1,1,1,2,2,2,2,,2,2,2,3,2,,2,2,1,,2,4,3,3,4,2,4,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,33,2,3,3,3,1,2,0.899241371,1,2,2,2,2022,4,13
98107,1,1,5,5,5,4,5,3,3,4,4,4,2,1,1,1,1,1,1,1,1,1,2,,3,3,3,1,3,,2,2,3,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,2,2,1,1,2,2,52,4,3,1,2,1,1,0.94980724,1,3,2,2,2022,4,13
98003,1,1,5,5,4,3,5,3,1,4,4,4,4,1,1,3,1,1,1,1,3,2,2,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,29,2,5,1,1,1,1,1.316649779,1,1,2,2,2022,4,13
98033,2,,3,3,3,3,6,4,2,4,4,4,2,1,1,1,1,1,1,1,1,1,3,,3,2,3,1,2,,2,2,1,,2,4,4,4,4,4,4,4,2,2,1,2,1,1,1,2,1,1,1,1,2,2,21,2,1,2,3,1,1,0.206058647,1,3,3,2,2022,4,13
98133,2,,5,5,5,5,5,4,2,4,4,4,2,1,1,2,1,1,1,1,1,1,2,,2,2,2,2,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,68,5,3,3,3,1,2,0.896142779,1,2,2,2,2022,4,13
98168,2,,5,5,3,4,4,4,3,4,4,4,2,2,2,1,1,2,1,1,2,1,3,,2,1,2,1,1,,1,1,1,,2,3,4,4,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,79,5,4,3,5,2,1,6.675422052,1,3,2,2,2022,4,13
98058,1,1,1,3,1,2,1,2,1,2,4,2,3,1,3,3,1,1,1,2,4,4,2,,2,2,2,1,2,,3,2,1,,2,2,4,2,4,4,4,4,2,2,2,1,2,2,2,2,1,2,2,2,2,1,43,3,3,1,3,1,2,0.593558592,1,1,1,3,2022,4,13
98119,1,6,3,3,3,3,3,3,1,3,3,3,3,2,1,2,1,1,1,1,3,2,3,,2,2,3,1,2,,2,2,1,,2,2,3,3,4,3,4,3,2,2,1,1,2,2,2,2,2,2,1,1,2,2,35,3,3,4,2,1,1,1.042433808,1,3,2,2,2022,4,13
98030,1,1,1,6,5,5,5,4,4,4,4,4,2,1,1,1,1,1,1,1,1,1,1,,2,2,2,1,1,,1,1,3,,2,4,4,4,4,4,4,4,1,1,1,2,1,1,1,1,1,1,1,1,2,2,57,4,2,3,2,1,1,1.085965741,1,3,3,3,2022,4,13
98391,2,,6,6,6,3,6,3,1,4,4,4,2,2,1,3,1,1,1,1,2,2,2,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,2,2,1,1,1,1,1,2,1,2,1,1,2,1,52,4,3,3,2,1,2,1.70371413,1,2,2,2,2022,4,14
98023,2,,5,5,5,5,5,4,2,4,4,4,1,1,1,1,1,1,1,1,2,1,1,,1,1,1,1,1,,1,1,1,,1,4,4,4,4,4,4,4,2,2,2,2,1,1,1,1,2,1,1,1,2,1,58,4,6,2,1,2,2,0.897861899,1,1,1,1,2022,4,14
98022,2,,5,5,3,5,5,4,4,4,4,4,1,1,1,2,1,1,1,1,2,1,2,,2,3,2,1,2,,2,2,2,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,73,5,3,3,2,1,3,0.896142779,1,2,2,2,2022,4,14
98030,2,,5,5,5,5,5,4,1,4,4,4,1,1,1,1,1,1,1,1,2,2,2,,2,2,2,1,1,,1,1,1,,2,4,4,4,4,4,4,4,2,2,2,1,1,1,1,2,2,1,1,1,2,1,75,5,3,3,1,1,2,0.835052052,1,1,2,3,2022,4,14
98168,2,,5,5,5,4,5,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,3,3,,2,2,2,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,2,1,1,1,2,1,72,5,3,3,1,1,2,0.635468229,1,2,2,2,2022,4,14
98052,2,,3,5,5,5,5,4,4,4,4,4,2,2,2,2,2,2,1,1,1,2,2,,2,2,2,2,2,,2,2,2,,2,4,4,4,4,4,4,4,2,2,2,2,2,1,2,2,2,2,2,2,2,2,36,3,4,4,3,2,2,0.965392476,1,2,2,2,2022,4,14
98009,1,1,2,3,2,2,4,3,3,4,4,3,2,1,1,1,1,1,1,1,1,3,1,,2,2,1,1,2,,2,2,1,,2,4,4,3,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,24,2,1,3,3,1,2,0.270819936,1,2,2,2,2022,4,14
98038,1,1,2,2,2,2,2,2,2,3,3,3,1,1,1,1,1,1,1,1,1,2,2,,2,2,2,1,2,,2,2,2,,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2,2,32,2,3,3,5,1,2,0.899241371,1,2,2,2,2022,4,14
98029,2,,3,3,3,1,3,4,2,4,4,4,2,1,1,1,1,1,1,1,1,1,2,,2,2,3,3,2,,2,2,3,,2,3,3,3,2,2,1,1,2,2,2,2,1,1,1,2,2,2,1,1,2,2,47,3,4,1,4,2,2,0.944629745,1,2,2,2,2022,4,14
98072,1,1,1,1,1,1,2,3,1,4,4,3,2,1,2,3,2,1,1,1,2,2,2,,2,2,2,1,2,,2,2,1,,2,2,1,2,3,3,4,3,2,2,1,1,1,1,1,2,1,1,1,1,2,1,33,2,3,1,2,1,1,1.449235717,1,2,2,2,2022,4,14
98072,2,,5,5,5,5,5,4,3,4,4,4,1,1,2,2,5,1,1,1,1,1,2,,2,2,3,1,3,,2,2,3,,2,5,5,4,4,4,4,4,2,2,2,1,2,2,2,2,2,1,2,2,2,2,71,5,1,3,1,1,2,1.942970167,1,3,3,2,2022,4,14
98109,1,3,5,5,5,5,5,4,2,4,4,4,1,1,1,1,1,1,1,1,1,1,3,,2,2,3,3,2,,2,2,1,,2,4,4,3,4,4,4,4,2,2,2,1,2,2,1,2,1,2,2,2,2,2,24,2,1,1,2,2,1,0.241382987,1,2,2,3,2022,4,14
98188,1,3,2,2,4,1,1,1,3,1,2,1,1,1,4,4,4,3,3,3,4,1,2,,2,1,2,2,2,,2,2,2,,2,1,1,1,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,22,2,3,4,2,1,1,1.470687242,2,2,1,2,2022,4,14
98074,2,,5,5,5,5,5,4,1,4,4,4,1,1,1,1,1,1,1,1,1,1,3,,2,2,2,1,2,,2,2,1,,2,4,4,4,4,4,4,4,1,1,2,2,1,1,1,2,2,1,1,1,2,1,55,4,3,3,5,1,2,1.375478893,1,3,3,2,2022,4,14
98032,2,,1,5,5,5,5,4,4,4,4,4,4,1,3,3,1,1,1,1,1,2,2,,2,2,2,3,3,,2,2,2,,2,4,4,4,4,4,4,4,2,2,2,2,1,2,2,2,2,2,2,2,2,1,63,4,3,3,1,1,3,1.100383115,1,2,2,2,2022,4,14
98168,1,1,5,5,5,5,5,4,3,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,3,2,,2,2,3,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,2,2,55,4,3,1,4,1,2,0.913489856,1,2,2,2,2022,4,14
98178,2,,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,,1,3,3,3,3,,3,3,3,,3,5,5,5,5,5,5,5,2,2,2,2,2,2,2,2,2,1,2,2,2,1,35,3,2,1,1,1,1,0.467808817,1,1,3,3,2022,4,14
98006,2,,1,1,2,2,6,2,2,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,3,2,,2,2,1,,2,4,4,4,1,4,4,4,1,1,1,2,1,1,1,1,1,1,1,1,2,2,63,4,3,3,2,1,3,1.024891058,1,2,2,2,2022,4,14
98144,1,3,5,5,5,5,5,4,3,4,4,4,1,1,1,2,2,2,1,1,4,1,3,,2,3,3,3,3,,2,2,1,,2,4,4,1,4,4,4,4,1,1,1,2,1,1,2,1,2,2,1,1,2,2,29,2,4,3,1,2,1,1.18177346,1,3,3,3,2022,4,14
98092,2,,1,5,5,3,3,4,2,3,5,1,2,2,1,1,1,1,1,1,2,3,2,,1,1,2,1,1,,1,2,1,,2,3,3,3,4,4,4,4,2,2,2,2,1,1,1,2,2,2,1,1,2,2,25,2,1,1,1,2,1,0.513573419,1,1,3,2,2022,4,14
98047,2,,5,5,3,1,5,3,1,4,4,4,2,1,1,2,1,1,1,1,2,1,3,,3,3,2,3,2,,2,2,1,,2,3,4,4,4,4,2,5,2,2,2,1,2,2,1,2,1,1,1,1,2,2,62,4,3,3,1,1,2,0.819912846,1,3,2,2,2022,4,14
98019,2,,5,5,5,5,5,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,2,,2,2,2,2,3,,2,2,2,,2,4,4,4,4,4,4,4,2,2,2,1,2,2,2,2,2,2,2,2,2,1,38,3,4,4,5,2,2,0.844773636,1,3,2,2,2022,4,14
98117,2,,5,5,5,5,5,4,2,4,4,4,2,1,1,1,1,1,1,1,1,1,3,,2,2,2,1,1,,2,2,1,,2,4,4,4,4,4,4,4,1,1,1,2,2,2,2,2,2,1,2,2,2,1,72,5,3,3,1,1,1,0.635468229,1,1,2,2,2022,4,14
98092,2,,5,5,5,5,5,4,2,4,4,2,3,1,1,1,1,1,1,1,4,3,2,,2,3,1,1,2,,2,2,1,,2,1,1,1,5,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,54,4,2,2,1,2,1,0.74753592,1,2,2,2,2022,4,14
98030,1,7,5,5,5,1,1,4,1,4,4,2,1,1,1,1,1,1,1,1,1,2,2,,2,2,1,1,1,,1,1,1,,2,4,4,4,4,4,4,4,1,1,1,1,1,1,1,2,1,1,1,1,2,1,57,4,3,3,4,1,2,1.513026783,1,2,2,2,2022,4,14
98008,2,,5,5,5,5,5,4,3,4,4,3,2,1,1,2,1,1,1,1,1,2,3,,3,2,2,3,2,,3,3,2,,2,4,4,2,4,4,4,4,1,1,1,1,2,2,2,2,1,2,2,2,2,2,30,2,1,2,1,1,2,0.350733066,1,3,2,3,2022,4,14
98001,1,1,2,3,1,2,1,2,1,1,2,1,2,3,2,2,1,1,2,1,2,1,1,,2,2,1,3,3,,1,1,2,,2,2,1,1,2,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,42,3,3,3,3,1,1,0.665943787,1,1,2,1,2022,4,14
98040,1,1,2,2,2,2,2,2,2,5,4,3,3,2,2,2,1,3,1,3,3,5,2,,2,2,2,1,1,,2,2,2,,2,2,2,2,4,3,3,3,2,2,1,2,2,2,2,2,2,2,2,2,2,1,41,3,3,2,1,1,2,0.405357087,1,1,2,2,2022,4,14
98002,1,1,2,1,1,2,1,2,1,2,1,1,2,3,2,2,3,1,1,1,2,3,1,,1,1,1,1,1,,1,1,1,,1,1,1,2,3,3,4,4,2,2,1,2,1,1,2,1,1,2,2,2,2,1,35,3,3,3,2,1,2,0.665943787,1,1,1,1,2022,4,14
98023,2,,4,5,5,5,5,4,3,4,4,4,3,2,1,1,1,1,1,1,1,2,3,,2,3,3,1,3,,3,3,1,,2,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,1,1,43,3,3,1,1,2,2,0.593558592,1,3,3,3,2022,4,14
98030,1,3,1,1,3,3,2,3,1,4,4,1,2,2,1,2,2,1,1,1,1,2,2,,2,1,1,1,2,,2,2,1,,2,3,3,2,3,2,3,2,1,2,2,1,2,2,2,2,2,1,2,2,2,1,34,2,1,1,1,1,1,0.777062174,1,1,2,2,2022,4,14
98023,1,1,3,3,3,2,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,4,2,,1,2,2,3,3,,1,1,1,,2,2,2,1,3,3,4,4,2,2,1,1,2,2,2,2,2,2,1,1,2,1,40,3,3,2,2,1,1,0.506696359,1,2,2,2,2022,4,14
